t,theta,theta_ref,error,p1_cmd,p2_cmd,p1_meas,p2_meas,J_min,J_mean,comp_time_ms,hold_mode,sigma_u
1763324762.7017255,0.0015339807959861896,0.0,-0.0015339807959861896,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.255584716796875,1,0.05987369392383786
1763324762.721826,0.0015339807949187952,0.0,-0.0015339807949187952,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.3101825714111328,1,0.05987369392383786
1763324762.741708,0.0015339807939920458,0.0,-0.0015339807939920458,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.2570152282714844,1,0.05987369392383786
1763324762.7617173,0.0015339807931874104,0.0,-0.0015339807931874104,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.25844573974609375,1,0.05987369392383786
1763324762.7816176,0.0015339807924887987,0.0,-0.0015339807924887987,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.1614093780517578,1,0.05987369392383786
1763324762.8018231,0.0015339807918822409,0.0,-0.0015339807918822409,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.3020763397216797,1,0.05987369392383786
1763324762.8219855,0.0015339807913556079,0.0,-0.0015339807913556079,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.3974437713623047,1,0.05987369392383786
1763324762.8417664,0.0015339807908983684,0.0,-0.0015339807908983684,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.22983551025390625,1,0.05987369392383786
1763324762.8618295,0.0015339807905013813,0.0,-0.0015339807905013813,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.30732154846191406,1,0.05987369392383786
1763324762.8820353,0.0015339807901567043,0.0,-0.0015339807901567043,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.3345012664794922,1,0.05987369392383786
1763324762.9018958,0.0015339807898574447,0.0,-0.0015339807898574447,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.38313865661621094,1,0.05987369392383786
1763324762.921649,0.0015339807895976183,0.0,-0.0015339807895976183,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.2391338348388672,1,0.05987369392383786
1763324762.94157,0.001533980789372029,0.0,-0.001533980789372029,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.186920166015625,1,0.05987369392383786
1763324762.9615588,0.0015339807891761655,0.0,-0.0015339807891761655,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.1742839813232422,1,0.05987369392383786
1763324762.9816177,0.001533980789006111,0.0,-0.001533980789006111,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.209808349609375,1,0.05987369392383786
1763324763.0017033,0.0015339807888584646,0.0,-0.0015339807888584646,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.28705596923828125,1,0.05987369392383786
1763324763.0217764,0.0015339807887302735,0.0,-0.0015339807887302735,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.23126602172851562,1,0.05987369392383786
1763324763.041775,0.0015339807886189743,0.0,-0.0015339807886189743,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.22721290588378906,1,0.05987369392383786
1763324763.061941,0.0015339807885223415,0.0,-0.0015339807885223415,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.2892017364501953,1,0.05987369392383786
1763324763.0819373,0.001533980788438442,0.0,-0.001533980788438442,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.30875205993652344,1,0.05987369392383786
1763324763.101981,0.0015339807883655982,0.0,-0.0015339807883655982,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.3261566162109375,1,0.05987369392383786
1763324763.1222908,0.001533980788302353,0.0,-0.001533980788302353,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.5295276641845703,1,0.05987369392383786
1763324763.142172,0.0015339807882474418,0.0,-0.0015339807882474418,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.514984130859375,1,0.05987369392383786
1763324763.162442,0.0015339807881997664,0.0,-0.0015339807881997664,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.5207061767578125,1,0.05987369392383786
1763324763.1818728,0.0015339807881583733,0.0,-0.0015339807881583733,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.27561187744140625,1,0.05987369392383786
1763324763.2018058,0.0015339807881224346,0.0,-0.0015339807881224346,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.3044605255126953,1,0.05987369392383786
1763324763.2216485,0.0015339807880912317,0.0,-0.0015339807880912317,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.23627281188964844,1,0.05987369392383786
1763324763.2416463,0.0015339807880641405,0.0,-0.0015339807880641405,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.2300739288330078,1,0.05987369392383786
1763324763.2616873,0.0015339807880406192,0.0,-0.0015339807880406192,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.25963783264160156,1,0.05987369392383786
1763324763.2817628,0.0015339807880201974,0.0,-0.0015339807880201974,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.22649765014648438,1,0.05987369392383786
1763324763.3017354,0.0015339807880024666,0.0,-0.0015339807880024666,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.2734661102294922,1,0.05987369392383786
1763324763.3218002,0.0015339807879870722,0.0,-0.0015339807879870722,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.3685951232910156,1,0.05987369392383786
1763324763.3416955,0.0015339807879737064,0.0,-0.0015339807879737064,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.2613067626953125,1,0.05987369392383786
1763324763.362493,0.0015339807879621017,0.0,-0.0015339807879621017,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.8289813995361328,1,0.05987369392383786
1763324763.3816137,0.0015339807879520262,0.0,-0.0015339807879520262,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.17905235290527344,1,0.05987369392383786
1763324763.4017196,0.0015339807879432784,0.0,-0.0015339807879432784,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.2665519714355469,1,0.05987369392383786
1763324763.4218073,0.0015339807879356834,0.0,-0.0015339807879356834,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.2913475036621094,1,0.05987369392383786
1763324763.441806,0.0015339807879290893,0.0,-0.0015339807879290893,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.3027915954589844,1,0.05987369392383786
1763324763.4618645,0.001533980787923364,0.0,-0.001533980787923364,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.29087066650390625,1,0.05987369392383786
1763324763.4818196,0.0015339807879183932,0.0,-0.0015339807879183932,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.2586841583251953,1,0.05987369392383786
1763324763.50194,0.0015339807879140774,0.0,-0.0015339807879140774,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.38623809814453125,1,0.05987369392383786
1763324763.5219975,0.0015339807879103304,0.0,-0.0015339807879103304,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.4162788391113281,1,0.05987369392383786
1763324763.5418642,0.0015339807879070771,0.0,-0.0015339807879070771,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.3414154052734375,1,0.05987369392383786
1763324763.562007,0.0015339807879042526,0.0,-0.0015339807879042526,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.44536590576171875,1,0.05987369392383786
1763324763.581738,0.0015339807879018001,0.0,-0.0015339807879018001,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.2849102020263672,1,0.05987369392383786
1763324763.6019447,0.001533980787899671,0.0,-0.001533980787899671,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.3418922424316406,1,0.05987369392383786
1763324763.6224215,0.0015339807878978224,0.0,-0.0015339807878978224,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.5197525024414062,1,0.05987369392383786
1763324763.6420088,0.0015339807878962173,0.0,-0.0015339807878962173,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.35119056701660156,1,0.05987369392383786
1763324763.6620784,0.0015339807878948237,0.0,-0.0015339807878948237,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.3986358642578125,1,0.05987369392383786
1763324763.6818871,0.0015339807878936137,0.0,-0.0015339807878936137,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.2903938293457031,1,0.05987369392383786
1763324763.7015653,0.0015339807878925634,0.0,-0.0015339807878925634,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.16117095947265625,1,0.05987369392383786
1763324763.7218187,0.0015339807878916513,0.0,-0.0015339807878916513,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.3643035888671875,1,0.05987369392383786
1763324763.741829,0.0015339807878908594,0.0,-0.0015339807878908594,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.39386749267578125,1,0.05987369392383786
1763324763.7617147,0.0015339807878901718,0.0,-0.0015339807878901718,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.28324127197265625,1,0.05987369392383786
1763324763.7817655,0.0015339807878895749,0.0,-0.0015339807878895749,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.23627281188964844,1,0.05987369392383786
1763324763.801631,0.0015339807878890566,0.0,-0.0015339807878890566,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.20360946655273438,1,0.05987369392383786
1763324763.8217697,0.0015339807878886067,0.0,-0.0015339807878886067,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.3223419189453125,1,0.05987369392383786
1763324763.8420534,0.001533980787888216,0.0,-0.001533980787888216,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.38433074951171875,1,0.05987369392383786
1763324763.8621793,0.0015339807878878768,0.0,-0.0015339807878878768,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.6432533264160156,1,0.05987369392383786
1763324763.8816586,0.0015339807878875823,0.0,-0.0015339807878875823,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.21219253540039062,1,0.05987369392383786
1763324763.9019136,0.0015339807878873267,0.0,-0.0015339807878873267,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.4413127899169922,1,0.05987369392383786
1763324763.922116,0.0015339807878871046,0.0,-0.0015339807878871046,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.40984153747558594,1,0.05987369392383786
1763324763.942,0.0015339807878869119,0.0,-0.0015339807878869119,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.34165382385253906,1,0.05987369392383786
1763324763.9620311,0.0015339807878867445,0.0,-0.0015339807878867445,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.3657341003417969,1,0.05987369392383786
1763324763.9818554,0.0015339807878865992,0.0,-0.0015339807878865992,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.27942657470703125,1,0.05987369392383786
1763324764.0016713,0.001533980787886473,0.0,-0.001533980787886473,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.2090930938720703,1,0.05987369392383786
1763324764.0218375,0.0015339807878863635,0.0,-0.0015339807878863635,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.3800392150878906,1,0.05987369392383786
1763324764.041853,0.0015339807878862685,0.0,-0.0015339807878862685,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.40221214294433594,1,0.05987369392383786
1763324764.061814,0.0015339807878861859,0.0,-0.0015339807878861859,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.3788471221923828,1,0.05987369392383786
1763324764.0817833,0.0015339807878861143,0.0,-0.0015339807878861143,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3622433543205261,0.0,0.0,0.2396106719970703,1,0.05987369392383786
1763324764.1017368,0.001533980787886052,0.0,-0.001533980787886052,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.2903938293457031,1,0.05987369392383786
1763324764.1217299,0.001533980787885998,0.0,-0.001533980787885998,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.2872943878173828,1,0.05987369392383786
1763324764.1419106,0.0015339807878859513,0.0,-0.0015339807878859513,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.476837158203125,1,0.05987369392383786
1763324764.1620796,0.0015339807878859105,0.0,-0.0015339807878859105,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.3936290740966797,1,0.05987369392383786
1763324764.1817684,0.0015339807878858751,0.0,-0.0015339807878858751,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.2315044403076172,1,0.05987369392383786
1763324764.201658,0.0015339807878858443,0.0,-0.0015339807878858443,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.22268295288085938,1,0.05987369392383786
1763324764.2217772,0.0015339807878858177,0.0,-0.0015339807878858177,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.3447532653808594,1,0.05987369392383786
1763324764.2416427,0.0015339807878857945,0.0,-0.0015339807878857945,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.21791458129882812,1,0.05987369392383786
1763324764.261628,0.0015339807878857743,0.0,-0.0015339807878857743,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.20074844360351562,1,0.05987369392383786
1763324764.2815888,0.001533980787885757,0.0,-0.001533980787885757,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.1609325408935547,1,0.05987369392383786
1763324764.3016975,0.0015339807878857418,0.0,-0.0015339807878857418,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.24008750915527344,1,0.05987369392383786
1763324764.3217626,0.0015339807878857286,0.0,-0.0015339807878857286,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.32973289489746094,1,0.05987369392383786
1763324764.3418062,0.001533980787885717,0.0,-0.001533980787885717,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.2033710479736328,1,0.05987369392383786
1763324764.3619173,0.001533980787885707,0.0,-0.001533980787885707,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.39768218994140625,1,0.05987369392383786
1763324764.3817449,0.0015339807878856984,0.0,-0.0015339807878856984,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.21338462829589844,1,0.05987369392383786
1763324764.4016619,0.001533980787885691,0.0,-0.001533980787885691,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.2532005310058594,1,0.05987369392383786
1763324764.421761,0.0015339807878856845,0.0,-0.0015339807878856845,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.3066062927246094,1,0.05987369392383786
1763324764.4418926,0.001533980787885679,0.0,-0.001533980787885679,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.44226646423339844,1,0.05987369392383786
1763324764.4617958,0.0015339807878856741,0.0,-0.0015339807878856741,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.3407001495361328,1,0.05987369392383786
1763324764.481693,0.0015339807878856698,0.0,-0.0015339807878856698,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.22840499877929688,1,0.05987369392383786
1763324764.501648,0.001533980787885666,0.0,-0.001533980787885666,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.22149085998535156,1,0.05987369392383786
1763324764.5217235,0.0015339807878856629,0.0,-0.0015339807878856629,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.2791881561279297,1,0.05987369392383786
1763324764.5417213,0.00153398078788566,0.0,-0.00153398078788566,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.2853870391845703,1,0.05987369392383786
1763324764.5616522,0.0015339807878856576,0.0,-0.0015339807878856576,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.22363662719726562,1,0.05987369392383786
1763324764.5817006,0.0015339807878856557,0.0,-0.0015339807878856557,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.23937225341796875,1,0.05987369392383786
1763324764.6017675,0.001533980787885654,0.0,-0.001533980787885654,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.2899169921875,1,0.05987369392383786
1763324764.621796,0.0015339807878856524,0.0,-0.0015339807878856524,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.3445148468017578,1,0.05987369392383786
1763324764.641756,0.0015339807878856511,0.0,-0.0015339807878856511,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.30303001403808594,1,0.05987369392383786
1763324764.6619327,0.0015339807878856498,0.0,-0.0015339807878856498,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.3299713134765625,1,0.05987369392383786
1763324764.6818197,0.0015339807878856488,0.0,-0.0015339807878856488,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.3178119659423828,1,0.05987369392383786
1763324764.702299,0.001533980787885648,0.0,-0.001533980787885648,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.7069110870361328,1,0.05987369392383786
1763324764.7220826,0.001533980787885647,0.0,-0.001533980787885647,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.4074573516845703,1,0.05987369392383786
1763324764.7420387,0.0015339807878856464,0.0,-0.0015339807878856464,0.4270157467876561,0.3707797647826374,0.4183284044265747,0.3600439429283142,0.0,0.0,0.38123130798339844,1,0.05987369392383786
1763324764.7620373,0.0015339807878856457,0.0,-0.0015339807878856457,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.3788471221923828,1,0.05987369392383786
1763324764.7832506,0.0015339807878856453,0.0,-0.0015339807878856453,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,1.699209213256836,1,0.05987369392383786
1763324764.8016992,0.0015339807878856449,0.0,-0.0015339807878856449,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.27632713317871094,1,0.05987369392383786
1763324764.821803,0.0015339807878856444,0.0,-0.0015339807878856444,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.34928321838378906,1,0.05987369392383786
1763324764.8417978,0.0015339807878856442,0.0,-0.0015339807878856442,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.3254413604736328,1,0.05987369392383786
1763324764.8617039,0.001533980787885644,0.0,-0.001533980787885644,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.24938583374023438,1,0.05987369392383786
1763324764.8816357,0.0015339807878856438,0.0,-0.0015339807878856438,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.36114364862442017,0.0,0.0,0.1983642578125,1,0.05987369392383786
1763324764.9016821,0.0015339807878856436,0.0,-0.0015339807878856436,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.23865699768066406,1,0.05987369392383786
1763324764.921841,0.0015339807878856433,0.0,-0.0015339807878856433,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.35762786865234375,1,0.05987369392383786
1763324764.941713,0.0015339807878856431,0.0,-0.0015339807878856431,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.2770423889160156,1,0.05987369392383786
1763324764.961742,0.001533980787885643,0.0,-0.001533980787885643,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.2884864807128906,1,0.05987369392383786
1763324764.9818058,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.24700164794921875,1,0.05987369392383786
1763324765.0021563,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.4570484161376953,1,0.05987369392383786
1763324765.022068,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.39577484130859375,1,0.05987369392383786
1763324765.0420537,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.3952980041503906,1,0.05987369392383786
1763324765.0620642,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.4096031188964844,1,0.05987369392383786
1763324765.0817502,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.21004676818847656,1,0.05987369392383786
1763324765.101924,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.35894423723220825,0.0,0.0,0.3459453582763672,1,0.05987369392383786
1763324765.12207,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.39696693420410156,1,0.05987369392383786
1763324765.1420524,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.39386749267578125,1,0.05987369392383786
1763324765.1620784,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.3952980041503906,1,0.05987369392383786
1763324765.1817093,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.22482872009277344,1,0.05987369392383786
1763324765.2016811,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.35894423723220825,0.0,0.0,0.1914501190185547,1,0.05987369392383786
1763324765.2215834,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.1785755157470703,1,0.05987369392383786
1763324765.2415144,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.13256072998046875,1,0.05987369392383786
1763324765.261733,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.3216266632080078,1,0.05987369392383786
1763324765.2815833,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.15044212341308594,1,0.05987369392383786
1763324765.301865,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.4183284044265747,0.3600439429283142,0.0,0.0,0.29397010803222656,1,0.05987369392383786
1763324765.322061,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.39649009704589844,1,0.05987369392383786
1763324765.3417974,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.28443336486816406,1,0.05987369392383786
1763324765.3618302,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.37097930908203125,1,0.05987369392383786
1763324765.381712,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.19478797912597656,1,0.05987369392383786
1763324765.4019246,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.33974647521972656,1,0.05987369392383786
1763324765.422076,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.3867149353027344,1,0.05987369392383786
1763324765.442064,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.4205278158187866,0.3600439429283142,0.0,0.0,0.3898143768310547,1,0.05987369392383786
1763324765.462043,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.35894423723220825,0.0,0.0,0.3757476806640625,1,0.05987369392383786
1763324765.4817598,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.217437744140625,1,0.05987369392383786
1763324765.5018482,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.27871131896972656,1,0.05987369392383786
1763324765.5220654,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.3600439429283142,0.0,0.0,0.38814544677734375,1,0.05987369392383786
1763324765.541832,0.0015339807878856427,0.0,-0.0015339807878856427,0.4270157467876561,0.3707797647826374,0.41942811012268066,0.36114364862442017,0.0,0.0,0.3457069396972656,1,0.05987369392383786
