time,target_deg,actual_deg,error_deg,p_term,i_term,d_term,pd_cmd,p1,p2,error_integral
37.67349624633789,0.0,0.5273437528632305,-0.5273437528632305,-0.011274758852176143,-0.031058418937700148,2.5611061882369057e-11,-0.04233317776426523,0.15383341111786739,0.1961665888821326,-0.010318411607209352
37.69353127479553,0.0,0.5273437522905844,-0.5273437522905844,-0.011274758839932807,-0.031058418937700148,2.0488849505895245e-11,-0.04233317775714411,0.15383341112142793,0.19616658887857205,-0.010318411607209352
37.71346712112427,0.0,0.5273437518324675,-0.5273437518324675,-0.011274758830138138,-0.031058418937700148,1.639107747100632e-11,-0.04233317775144721,0.1538334111242764,0.19616658887572358,-0.010318411607209352
37.73349642753601,0.0,0.5273437514659741,-0.5273437514659741,-0.011274758822302406,-0.031058418937700148,1.3112859843095183e-11,-0.042333177746889696,0.15383341112655513,0.19616658887344485,-0.010318411607209352
37.753647804260254,0.0,0.5273437511727792,-0.5273437511727792,-0.011274758816033816,-0.031058418937700148,1.0490292141895896e-11,-0.042333177743243675,0.15383341112837814,0.19616658887162183,-0.010318411607209352
37.77356147766113,0.0,0.5273437509382235,-0.5273437509382235,-0.011274758811018947,-0.031058418937700148,8.392229446096967e-12,-0.04233317774032686,0.15383341112983656,0.19616658887016342,-0.010318411607209352
37.79347109794617,0.0,0.5273437507505788,-0.5273437507505788,-0.01127475880700705,-0.031058418937700148,6.7137856905874486e-12,-0.042333177737993416,0.1538334111310033,0.19616658886899668,-0.010318411607209352
37.81340479850769,0.0,0.5273437506004631,-0.5273437506004631,-0.011274758803797535,-0.031058418937700148,5.3710278412333334e-12,-0.04233317773612665,0.15383341113193666,0.19616658886806332,-0.010318411607209352
37.83335828781128,0.0,0.5273437504803705,-0.5273437504803705,-0.01127475880122992,-0.031058418937700148,4.2968222729866666e-12,-0.04233317773463325,0.15383341113268337,0.1961665888673166,-0.010318411607209352
37.853389263153076,0.0,0.5273437503842965,-0.5273437503842965,-0.01127475879917583,-0.031058418937700148,3.4374563959160834e-12,-0.04233317773343852,0.15383341113328072,0.19616658886671925,-0.010318411607209352
37.873366594314575,0.0,0.5273437503842965,-0.5273437503842965,-0.01127475879917583,-0.031058418937700148,0.0,-0.042333177736875977,0.15383341113156201,0.19616658886843796,-0.010318411607209352
37.89354348182678,0.0,0.5273437503074372,-0.5273437503074372,-0.011274758797532558,-0.031058418937700148,2.7499679616793672e-12,-0.04233317773248274,0.15383341113375862,0.19616658886624136,-0.010318411607209352
37.91354203224182,0.0,0.5273437502459497,-0.5273437502459497,-0.011274758796217938,-0.031058418937700148,2.199975791816744e-12,-0.04233317773171811,0.15383341113414092,0.19616658886585905,-0.010318411607209352
37.9334614276886,0.0,0.5273437501967598,-0.5273437501967598,-0.011274758795166245,-0.031058418937700148,1.7599763660336443e-12,-0.04233317773110642,0.1538334111344468,0.1961665888655532,-0.010318411607209352
37.953611850738525,0.0,0.5273437501574079,-0.5273437501574079,-0.011274758794324888,-0.031058418937700148,1.4079853602466664e-12,-0.04233317773061705,0.15383341113469146,0.19616658886530852,-0.010318411607209352
37.973575592041016,0.0,0.5273437501259263,-0.5273437501259263,-0.011274758793651803,-0.031058418937700148,1.1263854432508325e-12,-0.04233317773022557,0.15383341113488722,0.19616658886511276,-0.010318411607209352
37.99350380897522,0.0,0.5273437501007411,-0.5273437501007411,-0.011274758793113336,-0.031058418937700148,9.01108354600666e-13,-0.04233317772991238,0.15383341113504378,0.1961665888649562,-0.010318411607209352
38.01358079910278,0.0,0.5273437500805929,-0.5273437500805929,-0.011274758792682561,-0.031058418937700148,7.208881061537831e-13,-0.042333177729661824,0.15383341113516907,0.1961665888648309,-0.010318411607209352
38.033464193344116,0.0,0.5273437500644743,-0.5273437500644743,-0.011274758792337943,-0.031058418937700148,5.767097736864013e-13,-0.04233317772946138,0.1538334111352693,0.19616658886473068,-0.010318411607209352
38.053651571273804,0.0,0.5273437500515794,-0.5273437500515794,-0.011274758792062247,-0.031058418937700148,4.613685301857463e-13,-0.04233317772930103,0.15383341113534948,0.1961665888646505,-0.010318411607209352
38.07354784011841,0.0,0.5273437500412635,-0.5273437500412635,-0.011274758791841689,-0.031058418937700148,3.6909624662184726e-13,-0.04233317772917274,0.15383341113541363,0.19616658886458635,-0.010318411607209352
38.09353756904602,0.0,0.5273437500412635,-0.5273437500412635,-0.011274758791841689,-0.031058418937700148,0.0,-0.042333177729541836,0.15383341113522908,0.1961665888647709,-0.010318411607209352
38.11366510391235,0.0,0.5273437500330108,-0.5273437500330108,-0.011274758791665243,-0.031058418937700148,2.952769972974778e-13,-0.04233317772907011,0.15383341113546495,0.19616658886453503,-0.010318411607209352
38.1336452960968,0.0,0.5273437500264087,-0.5273437500264087,-0.011274758791524087,-0.031058418937700148,2.362194641281068e-13,-0.042333177728988015,0.15383341113550597,0.196166588864494,-0.010318411607209352
38.153645038604736,0.0,0.5273437500211269,-0.5273437500211269,-0.011274758791411163,-0.031058418937700148,1.8897557130248543e-13,-0.04233317772892234,0.15383341113553883,0.19616658886446114,-0.010318411607209352
38.17354226112366,0.0,0.5273437500169016,-0.5273437500169016,-0.011274758791320824,-0.031058418937700148,1.5118045704198836e-13,-0.04233317772886979,0.1538334111355651,0.1961665888644349,-0.010318411607209352
38.193530321121216,0.0,0.5273437500135213,-0.5273437500135213,-0.011274758791248554,-0.031058418937700148,1.2094223192371522e-13,-0.042333177728827755,0.1538334111355861,0.19616658886441388,-0.010318411607209352
38.21356725692749,0.0,0.527343750010817,-0.527343750010817,-0.011274758791190735,-0.031058418937700148,9.675663048547279e-14,-0.04233317772879413,0.15383341113560292,0.19616658886439706,-0.010318411607209352
38.23384690284729,0.0,0.5273437500086537,-0.5273437500086537,-0.011274758791144483,-0.031058418937700148,7.740388191512793e-14,-0.04233317772876723,0.15383341113561638,0.1961665888643836,-0.010318411607209352
38.25362539291382,0.0,0.527343750006923,-0.527343750006923,-0.01127475879110748,-0.031058418937700148,6.192381676872749e-14,-0.0423331777287457,0.15383341113562715,0.19616658886437283,-0.010318411607209352
38.273574352264404,0.0,0.5273437500055383,-0.5273437500055383,-0.011274758791077874,-0.031058418937700148,4.954118712485745e-14,-0.04233317772872848,0.15383341113563576,0.19616658886436422,-0.010318411607209352
38.29343843460083,0.0,0.5273437500044307,-0.5273437500044307,-0.011274758791054194,-0.031058418937700148,3.9630104753385355e-14,-0.04233317772871471,0.15383341113564264,0.19616658886435734,-0.010318411607209352
38.31347417831421,0.0,0.5273437500044307,-0.5273437500044307,-0.011274758791054194,-0.031058418937700148,0.0,-0.04233317772875434,0.15383341113562282,0.19616658886437716,-0.010318411607209352
38.33346724510193,0.0,0.5273437500035445,-0.5273437500035445,-0.011274758791035247,-0.031058418937700148,3.1706928749208883e-14,-0.04233317772870369,0.15383341113564813,0.19616658886435184,-0.010318411607209352
38.3536741733551,0.0,0.5273437500028356,-0.5273437500028356,-0.01127475879102009,-0.031058418937700148,2.5362698052866506e-14,-0.042333177728694875,0.15383341113565255,0.19616658886434743,-0.010318411607209352
38.373518228530884,0.0,0.5273437500022685,-0.5273437500022685,-0.011274758791007965,-0.031058418937700148,2.0291580915543508e-14,-0.042333177728687825,0.15383341113565607,0.1961665888643439,-0.010318411607209352
38.39363622665405,0.0,0.5273437500018149,-0.5273437500018149,-0.011274758790998266,-0.031058418937700148,1.6230419785934204e-14,-0.042333177728682184,0.1538334111356589,0.19616658886434107,-0.010318411607209352
38.41351866722107,0.0,0.527343750001452,-0.527343750001452,-0.011274758790990507,-0.031058418937700148,1.2987180775247965e-14,-0.042333177728677666,0.15383341113566115,0.19616658886433883,-0.010318411607209352
38.43355584144592,0.0,0.5273437500011615,-0.5273437500011615,-0.011274758790984296,-0.031058418937700148,1.0391167093448673e-14,-0.04233317772867405,0.15383341113566296,0.19616658886433702,-0.010318411607209352
